"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption","NetConsumption"
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_37","2017-09-17",7315,17329
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_38","2017-09-24",7220,6377
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_39","2017-10-01",6340,5489
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_40","2017-10-08",6699,-114
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_41","2017-10-15",7404,5311
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_42","2017-10-22",6305,65398
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_43","2017-10-29",7303,17121
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_31","2017-08-06",736,8724
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_32","2017-08-13",880,-5828
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_33","2017-08-20",1101,14821
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_34","2017-08-27",1199,-2427
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_35","2017-09-03",1008,22934
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_36","2017-09-10",1152,-14511
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_37","2017-09-17",1133,17329
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_38","2017-09-24",1144,6377
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_39","2017-10-01",988,5489
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_40","2017-10-08",1097,-114
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_41","2017-10-15",1097,5311
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_42","2017-10-22",1303,65398
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_43","2017-10-29",1166,17121
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_31","2017-08-06",2379,8724
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_32","2017-08-13",2648,-5828
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_33","2017-08-20",3032,14821
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_34","2017-08-27",2692,-2427
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_35","2017-09-03",3248,22934
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_36","2017-09-10",2878,-14511
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_37","2017-09-17",2887,17329
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_38","2017-09-24",2806,6377
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_39","2017-10-01",2982,5489
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_40","2017-10-08",2830,-114
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_41","2017-10-15",2656,5311
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_42","2017-10-22",2711,65398
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_43","2017-10-29",2769,17121
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_31","2017-08-06",5373,8724
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_32","2017-08-13",6640,-5828
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_33","2017-08-20",6922,14821
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_34","2017-08-27",6631,-2427
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_35","2017-09-03",7088,22934
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_36","2017-09-10",6713,-14511
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_37","2017-09-17",6541,17329
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_38","2017-09-24",7188,6377
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_39","2017-10-01",6518,5489
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_40","2017-10-08",6597,-114
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_41","2017-10-15",6143,5311
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_42","2017-10-22",7438,65398
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_43","2017-10-29",6510,17121
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_31","2017-08-06",4298,8724
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_32","2017-08-13",5227,-5828
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_33","2017-08-20",3898,14821
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_34","2017-08-27",3353,-2427
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_35","2017-09-03",4944,22934
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_36","2017-09-10",4866,-14511
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_37","2017-09-17",5007,17329
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_38","2017-09-24",4486,6377
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_39","2017-10-01",4645,5489
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_40","2017-10-08",4905,-114
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_41","2017-10-15",4808,5311
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_42","2017-10-22",4719,65398
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_43","2017-10-29",4940,17121
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_31","2017-08-06",4981,8724
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_32","2017-08-13",4787,-5828
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_33","2017-08-20",4396,14821
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_34","2017-08-27",4717,-2427
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_35","2017-09-03",4770,22934
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_36","2017-09-10",5141,-14511
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_37","2017-09-17",4829,17329
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_38","2017-09-24",4969,6377
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_39","2017-10-01",4620,5489
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_40","2017-10-08",4864,-114
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_41","2017-10-15",5062,5311
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_42","2017-10-22",5395,65398
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_43","2017-10-29",5298,17121
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_31","2017-08-06",5063,8724
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_32","2017-08-13",6806,-5828
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_33","2017-08-20",6744,14821
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_34","2017-08-27",6759,-2427
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_35","2017-09-03",6604,22934
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_36","2017-09-10",7227,-14511
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_37","2017-09-17",7318,17329
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_38","2017-09-24",6942,6377
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_39","2017-10-01",7126,5489
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_40","2017-10-08",7442,-114
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_41","2017-10-15",6198,5311
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_42","2017-10-22",5712,65398
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_43","2017-10-29",5920,17121
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_31","2017-08-06",5391,8724
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_32","2017-08-13",7589,-5828
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_33","2017-08-20",6615,14821
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_34","2017-08-27",6234,-2427
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_35","2017-09-03",6556,22934
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_36","2017-09-10",9441,-14511
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_37","2017-09-17",8095,17329
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_38","2017-09-24",6275,6377
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_39","2017-10-01",6099,5489
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_40","2017-10-08",7542,-114
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_41","2017-10-15",6834,5311
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_42","2017-10-22",6313,65398
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_43","2017-10-29",6236,17121
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_31","2017-08-06",2823,8724
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_32","2017-08-13",3238,-5828
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_33","2017-08-20",3142,14821
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_34","2017-08-27",3354,-2427
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_35","2017-09-03",3287,22934
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_36","2017-09-10",3508,-14511
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_37","2017-09-17",3247,17329
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_38","2017-09-24",2950,6377
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_39","2017-10-01",4089,5489
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_40","2017-10-08",6011,-114
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_41","2017-10-15",6517,5311
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_42","2017-10-22",6538,65398
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_43","2017-10-29",5427,17121
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_31","2017-08-06",1402,8724
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_32","2017-08-13",2897,-5828
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_33","2017-08-20",1676,14821
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_34","2017-08-27",2908,-2427
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_35","2017-09-03",1387,22934
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_36","2017-09-10",2742,-14511
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_37","2017-09-17",2140,17329
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_38","2017-09-24",1678,6377
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_39","2017-10-01",1916,5489
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_40","2017-10-08",2612,-114
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_41","2017-10-15",1438,5311
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_42","2017-10-22",2122,65398
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_43","2017-10-29",1935,17121
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_31","2017-08-06",7890,8724
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_32","2017-08-13",10499,-5828
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_33","2017-08-20",9191,14821
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_34","2017-08-27",7882,-2427
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_35","2017-09-03",7909,22934
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_36","2017-09-10",8287,-14511
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_37","2017-09-17",11747,17329
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_38","2017-09-24",12208,6377
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_39","2017-10-01",8464,5489
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_40","2017-10-08",7243,-114
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_41","2017-10-15",10104,5311
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_42","2017-10-22",12017,65398
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_43","2017-10-29",5327,17121
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_31","2017-08-06",2238,1920
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_32","2017-08-13",2876,2347
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_33","2017-08-20",2942,2015
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_34","2017-08-27",2486,3660
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_35","2017-09-03",2244,2280
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_36","2017-09-10",2146,14558
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_37","2017-09-17",2198,2004
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_38","2017-09-24",2448,2325
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_39","2017-10-01",2292,2711
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_40","2017-10-08",2416,2080
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_41","2017-10-15",2252,2330
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_42","2017-10-22",2338,3417
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","2017_43","2017-10-29",2700,2596
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_31","2017-08-06",1866,1920
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_32","2017-08-13",1917,2347
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_33","2017-08-20",2465,2015
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_34","2017-08-27",2472,3660
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_35","2017-09-03",2719,2280
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_36","2017-09-10",2156,14558
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_37","2017-09-17",2832,2004
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_38","2017-09-24",3250,2325
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_39","2017-10-01",1911,2711
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_40","2017-10-08",2665,2080
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_41","2017-10-15",2576,2330
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_42","2017-10-22",1055,3417
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","2017_43","2017-10-29",2105,2596
