"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","week","LastDayofWeek","WeeklyConsumption"
"Punggol","PG_B1","3004478921","008932707022","WS500014A","SUB","Direct","2017_45",2017-11-11,4088
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_31",2017-08-06,4088
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_32",2017-08-13,4365
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_33",2017-08-20,4819
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_34",2017-08-27,4546
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_35",2017-09-03,4364
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_36",2017-09-10,4165
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_37",2017-09-17,4254
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_38",2017-09-24,5092
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_39",2017-10-01,4184
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_40",2017-10-08,4315
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_41",2017-10-15,5209
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_42",2017-10-22,4803
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_43",2017-10-29,2959
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_44",2017-11-05,3767
"Punggol","PG_B1","3004478961","008931781309","WS500020A","SUB","Indirect","2017_45",2017-11-11,2473
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_31",2017-08-06,5520
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_32",2017-08-13,6963
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_33",2017-08-20,6110
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_34",2017-08-27,4742
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_35",2017-09-03,7572
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_36",2017-09-10,8176
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_37",2017-09-17,7315
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_38",2017-09-24,7220
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_39",2017-10-01,6340
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_40",2017-10-08,6699
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_41",2017-10-15,7404
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_42",2017-10-22,6305
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_43",2017-10-29,7303
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_44",2017-11-05,6360
"Punggol","PG_B1","3004478970","008902657116","WS500026A","SUB","Indirect","2017_45",2017-11-11,5726
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_31",2017-08-06,736
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_32",2017-08-13,880
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_33",2017-08-20,1101
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_34",2017-08-27,1199
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_35",2017-09-03,1008
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_36",2017-09-10,1152
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_37",2017-09-17,1133
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_38",2017-09-24,1144
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_39",2017-10-01,988
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_40",2017-10-08,1097
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_41",2017-10-15,1097
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_42",2017-10-22,1303
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_43",2017-10-29,1166
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_44",2017-11-05,1120
"Punggol","PG_B1","3004478988","008902466534","WS500032A","SUB","Indirect","2017_45",2017-11-11,844
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_31",2017-08-06,2379
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_32",2017-08-13,2648
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_33",2017-08-20,3032
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_34",2017-08-27,2692
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_35",2017-09-03,3248
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_36",2017-09-10,2878
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_37",2017-09-17,2887
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_38",2017-09-24,2806
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_39",2017-10-01,2982
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_40",2017-10-08,2830
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_41",2017-10-15,2656
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_42",2017-10-22,2711
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_43",2017-10-29,2769
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_44",2017-11-05,2123
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","2017_45",2017-11-11,2598
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_31",2017-08-06,5373
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_32",2017-08-13,6640
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_33",2017-08-20,6922
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_34",2017-08-27,6631
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_35",2017-09-03,7088
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_36",2017-09-10,6713
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_37",2017-09-17,6541
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_38",2017-09-24,7188
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_39",2017-10-01,6518
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_40",2017-10-08,6597
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_41",2017-10-15,6143
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_42",2017-10-22,7438
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_43",2017-10-29,6510
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_44",2017-11-05,7862
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","2017_45",2017-11-11,4965
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_31",2017-08-06,4298
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_32",2017-08-13,5227
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_33",2017-08-20,3898
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_34",2017-08-27,3353
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_35",2017-09-03,4944
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_36",2017-09-10,4866
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_37",2017-09-17,5007
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_38",2017-09-24,4486
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_39",2017-10-01,4645
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_40",2017-10-08,4905
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_41",2017-10-15,4808
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_42",2017-10-22,4719
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_43",2017-10-29,4940
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_44",2017-11-05,4494
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","2017_45",2017-11-11,2659
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_31",2017-08-06,4981
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_32",2017-08-13,4787
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_33",2017-08-20,4396
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_34",2017-08-27,4717
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_35",2017-09-03,4770
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_36",2017-09-10,5141
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_37",2017-09-17,4829
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_38",2017-09-24,4969
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_39",2017-10-01,4620
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_40",2017-10-08,4864
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_41",2017-10-15,5062
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_42",2017-10-22,5395
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_43",2017-10-29,5298
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_44",2017-11-05,5033
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","2017_45",2017-11-11,3592
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_31",2017-08-06,5063
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_32",2017-08-13,6806
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_33",2017-08-20,6744
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_34",2017-08-27,6759
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_35",2017-09-03,6604
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_36",2017-09-10,7227
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_37",2017-09-17,7318
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_38",2017-09-24,6942
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_39",2017-10-01,7126
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_40",2017-10-08,7442
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_41",2017-10-15,6198
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_42",2017-10-22,5712
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_43",2017-10-29,5920
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_44",2017-11-05,6441
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","2017_45",2017-11-11,5151
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_31",2017-08-06,5391
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_32",2017-08-13,7589
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_33",2017-08-20,6615
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_34",2017-08-27,6234
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_35",2017-09-03,6556
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_36",2017-09-10,9441
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_37",2017-09-17,8095
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_38",2017-09-24,6275
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_39",2017-10-01,6099
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_40",2017-10-08,7542
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_41",2017-10-15,6834
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_42",2017-10-22,6313
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_43",2017-10-29,6236
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_44",2017-11-05,6480
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","2017_45",2017-11-11,5397
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_31",2017-08-06,2823
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_32",2017-08-13,3238
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_33",2017-08-20,3142
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_34",2017-08-27,3354
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_35",2017-09-03,3287
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_36",2017-09-10,3508
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_37",2017-09-17,3247
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_38",2017-09-24,2950
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_39",2017-10-01,4089
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_40",2017-10-08,6011
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_41",2017-10-15,6517
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_42",2017-10-22,6538
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_43",2017-10-29,5427
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_44",2017-11-05,4784
"Punggol","PG_B1","3004479109","008932505384","WS500074A","SUB","Indirect","2017_45",2017-11-11,4155
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_31",2017-08-06,1402
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_32",2017-08-13,2897
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_33",2017-08-20,1676
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_34",2017-08-27,2908
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_35",2017-09-03,1387
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_36",2017-09-10,2742
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_37",2017-09-17,2140
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_38",2017-09-24,1678
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_39",2017-10-01,1916
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_40",2017-10-08,2612
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_41",2017-10-15,1438
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_42",2017-10-22,2122
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_43",2017-10-29,1935
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_44",2017-11-05,1330
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","2017_45",2017-11-11,1473
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_31",2017-08-06,7890
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_32",2017-08-13,10499
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_33",2017-08-20,9191
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_34",2017-08-27,7882
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_35",2017-09-03,7909
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_36",2017-09-10,8287
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_37",2017-09-17,11747
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_38",2017-09-24,12208
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_39",2017-10-01,8464
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_40",2017-10-08,7243
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_41",2017-10-15,10104
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","2017_42",2017-10-22,12017
