"family_id","service_point_sn","meter_sn","block","overconsumption_date","online_status"
400,"3100159611","WS500399A","PG_B5",2018-01-28,"ACTIVE"
415,"3100159551","WS500414A","PG_B5",2018-01-28,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2018-01-28,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2018-01-28,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2018-01-28,"ACTIVE"
203,"3100250138","WS500202A","PG_B3",2018-01-28,"INACTIVE"
29,"3004479917","WS500029A","PG_B1",2018-01-28,"ACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-01-28,"ACTIVE"
1820,"3100159579","WS500470A","PG_B5",2018-01-28,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2018-01-28,"ACTIVE"
514,"3100159803","WS500513A","PG_B5",2018-01-28,"ACTIVE"
2447,"3100159967","WS500436A","PG_B5",2018-01-28,"INACTIVE"
351,"3005448443","WS500350A","PG_B4",2018-01-28,"ACTIVE"
127,"3004522190","WS500127A","PG_B2",2018-01-28,"INACTIVE"
129,"3004521097","WS500129A","PG_B2",2018-01-28,"ACTIVE"
1805,"3005448751","WS500337A","PG_B4",2018-01-28,"ACTIVE"
1807,"3004478755","WS500037A","PG_B1",2018-01-28,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2018-01-28,"INACTIVE"
366,"3005448643","WS500365A","PG_B4",2018-01-28,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2018-01-28,"INACTIVE"
119,"3004521635","WS500119A","PG_B2",2018-01-28,"ACTIVE"
2414,"3100159515","WS500469A","PG_B5",2018-01-28,"INACTIVE"
2415,"3004521535","WS500097A","PG_B2",2018-01-28,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2018-01-28,"ACTIVE"
2412,"3004521035","WS500105A","PG_B2",2018-01-28,"INACTIVE"
305,"3005448539","WS500304A","PG_B4",2018-01-28,"ACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-01-28,"INACTIVE"
1812,"3005448747","WS500331A","PG_B4",2018-01-28,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2018-01-28,"INACTIVE"
390,"3005448659","WS500389A","PG_B4",2018-01-21,"ACTIVE"
487,"3100159587","WS500486A","PG_B5",2018-01-21,"INACTIVE"
281,"3100250058","WS500280A","PG_B3",2018-01-21,"ACTIVE"
244,"3100250218","WS500243A","PG_B3",2018-01-21,"ACTIVE"
415,"3100159551","WS500414A","PG_B5",2018-01-21,"INACTIVE"
1808,"3100159887","WS500411A","PG_B5",2018-01-21,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2018-01-21,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2018-01-21,"ACTIVE"
203,"3100250138","WS500202A","PG_B3",2018-01-21,"INACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-01-21,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2018-01-21,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2018-01-21,"ACTIVE"
42,"3004480243","WS500042A","PG_B1",2018-01-21,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2018-01-21,"INACTIVE"
22,"3004479606","WS500022A","PG_B1",2018-01-21,"ACTIVE"
1805,"3005448751","WS500337A","PG_B4",2018-01-21,"ACTIVE"
1806,"3004521507","WS500178A","PG_B2",2018-01-21,"ACTIVE"
1807,"3004478755","WS500037A","PG_B1",2018-01-21,"INACTIVE"
1821,"3100159595","WS500502A","PG_B5",2018-01-21,"INACTIVE"
236,"3100250214","WS500235A","PG_B3",2018-01-21,"INACTIVE"
366,"3005448643","WS500365A","PG_B4",2018-01-21,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2018-01-21,"INACTIVE"
172,"3004521490","WS500172A","PG_B2",2018-01-21,"INACTIVE"
119,"3004521635","WS500119A","PG_B2",2018-01-21,"ACTIVE"
2414,"3100159515","WS500469A","PG_B5",2018-01-21,"INACTIVE"
255,"3100249926","WS500254A","PG_B3",2018-01-21,"ACTIVE"
2412,"3004521035","WS500105A","PG_B2",2018-01-21,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2018-01-21,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-01-21,"INACTIVE"
548,"3005448595","WS500388A","PG_B4",2018-01-21,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2018-01-14,"ACTIVE"
38,"3004478999","WS500038A","PG_B1",2018-01-14,"ACTIVE"
415,"3100159551","WS500414A","PG_B5",2018-01-14,"INACTIVE"
1808,"3100159887","WS500411A","PG_B5",2018-01-14,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2018-01-14,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2018-01-14,"ACTIVE"
203,"3100250138","WS500202A","PG_B3",2018-01-14,"INACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-01-14,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2018-01-14,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2018-01-14,"ACTIVE"
42,"3004480243","WS500042A","PG_B1",2018-01-14,"ACTIVE"
351,"3005448443","WS500350A","PG_B4",2018-01-14,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2018-01-14,"INACTIVE"
1806,"3004521507","WS500178A","PG_B2",2018-01-14,"ACTIVE"
1807,"3004478755","WS500037A","PG_B1",2018-01-14,"INACTIVE"
292,"3100250242","WS500291A","PG_B3",2018-01-14,"INACTIVE"
292,"3100250242","WS500537A","PG_B3",2018-01-14,"INACTIVE"
296,"3100250006","WS500295A","PG_B3",2018-01-14,"ACTIVE"
232,"3100249974","WS500231A","PG_B3",2018-01-14,"ACTIVE"
366,"3005448643","WS500365A","PG_B4",2018-01-14,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2018-01-14,"INACTIVE"
209,"3100250022","WS500208A","PG_B3",2018-01-14,"ACTIVE"
2414,"3100159515","WS500469A","PG_B5",2018-01-14,"INACTIVE"
260,"3100250226","WS500259A","PG_B3",2018-01-14,"ACTIVE"
2412,"3004521035","WS500105A","PG_B2",2018-01-14,"INACTIVE"
477,"3100159987","WS500476A","PG_B5",2018-01-14,"INACTIVE"
441,"3100159699","WS500440A","PG_B5",2018-01-14,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2018-01-14,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-01-14,"INACTIVE"
224,"3100249970","WS500223A","PG_B3",2018-01-07,"ACTIVE"
281,"3100250058","WS500280A","PG_B3",2018-01-07,"ACTIVE"
38,"3004478999","WS500038A","PG_B1",2018-01-07,"ACTIVE"
1809,"3100159883","WS500403A","PG_B5",2018-01-07,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2018-01-07,"ACTIVE"
203,"3100250138","WS500202A","PG_B3",2018-01-07,"INACTIVE"
517,"3100160007","WS500516A","PG_B5",2018-01-07,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2018-01-07,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2018-01-07,"ACTIVE"
1800,"3004520929","WS500170A","PG_B2",2018-01-07,"ACTIVE"
41,"3004479948","WS500041A","PG_B1",2018-01-07,"ACTIVE"
75,"3004479444","WS500075A","PG_B1",2018-01-07,"ACTIVE"
176,"3004520954","WS500176A","PG_B2",2018-01-07,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2018-01-07,"INACTIVE"
2435,"3004479975","WS500047A","PG_B1",2018-01-07,"ACTIVE"
22,"3004479606","WS500022A","PG_B1",2018-01-07,"ACTIVE"
1806,"3004521507","WS500178A","PG_B2",2018-01-07,"ACTIVE"
1807,"3004478755","WS500037A","PG_B1",2018-01-07,"INACTIVE"
1767,"3004479193","WS500009A","PG_B1",2018-01-07,"ACTIVE"
358,"3005448511","WS500357A","PG_B4",2018-01-07,"ACTIVE"
164,"3004520911","WS500164A","PG_B2",2018-01-07,"INACTIVE"
366,"3005448643","WS500365A","PG_B4",2018-01-07,"INACTIVE"
57,"3004479375","WS500057A","PG_B1",2018-01-07,"INACTIVE"
172,"3004521490","WS500172A","PG_B2",2018-01-07,"INACTIVE"
551,"3005448495","WS500333A","PG_B4",2018-01-07,"ACTIVE"
209,"3100250022","WS500208A","PG_B3",2018-01-07,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2018-01-07,"ACTIVE"
2412,"3004521035","WS500105A","PG_B2",2018-01-07,"INACTIVE"
394,"3005448535","WS500393A","PG_B4",2018-01-07,"INACTIVE"
392,"3005448787","WS500391A","PG_B4",2018-01-07,"INACTIVE"
462,"3100159511","WS500461A","PG_B5",2018-01-07,"ACTIVE"
1811,"3004478908","WS500008A","PG_B1",2018-01-07,"INACTIVE"
1812,"3005448747","WS500331A","PG_B4",2018-01-07,"INACTIVE"
2401,"3100159735","WS500512A","PG_B5",2018-01-07,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2018-01-07,"INACTIVE"
2408,"3100159831","WS500434A","PG_B5",2018-01-07,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2018-01-07,"INACTIVE"
281,"3100250058","WS500280A","PG_B3",2017-12-31,"ACTIVE"
38,"3004478999","WS500038A","PG_B1",2017-12-31,"ACTIVE"
418,"3100159755","WS500417A","PG_B5",2017-12-31,"INACTIVE"
2468,"3100159479","WS500398A","PG_B5",2017-12-31,"ACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-12-31,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2017-12-31,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-12-31,"ACTIVE"
286,"3100250358","WS500285A","PG_B3",2017-12-31,"ACTIVE"
318,"3005448611","WS500317A","PG_B4",2017-12-31,"ACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-12-31,"ACTIVE"
1763,"3004479332","WS500045A","PG_B1",2017-12-31,"ACTIVE"
517,"3100160007","WS500516A","PG_B5",2017-12-31,"ACTIVE"
189,"3100250250","WS500188A","PG_B3",2017-12-31,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-12-31,"ACTIVE"
219,"3100250146","WS500218A","PG_B3",2017-12-31,"ACTIVE"
2443,"3005448647","WS500371A","PG_B4",2017-12-31,"INACTIVE"
42,"3004480243","WS500042A","PG_B1",2017-12-31,"ACTIVE"
235,"3100250154","WS500234A","PG_B3",2017-12-31,"INACTIVE"
2435,"3004479975","WS500047A","PG_B1",2017-12-31,"ACTIVE"
22,"3004479606","WS500022A","PG_B1",2017-12-31,"ACTIVE"
368,"3005448771","WS500367A","PG_B4",2017-12-31,"ACTIVE"
195,"3100250134","WS500194A","PG_B3",2017-12-31,"ACTIVE"
57,"3004479375","WS500057A","PG_B1",2017-12-31,"INACTIVE"
551,"3005448495","WS500333A","PG_B4",2017-12-31,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-12-31,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-12-31,"INACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-12-31,"ACTIVE"
475,"3100159851","WS500474A","PG_B5",2017-12-31,"INACTIVE"
477,"3100159987","WS500476A","PG_B5",2017-12-31,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2017-12-31,"INACTIVE"
2401,"3100159735","WS500512A","PG_B5",2017-12-31,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-12-31,"INACTIVE"
465,"3100159711","WS500464A","PG_B5",2017-12-31,"INACTIVE"
2408,"3100159831","WS500434A","PG_B5",2017-12-31,"INACTIVE"
2428,"3100159731","WS500504A","PG_B5",2017-12-31,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-12-24,"ACTIVE"
224,"3100249970","WS500223A","PG_B3",2017-12-24,"ACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-12-24,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2017-12-24,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-12-24,"ACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-12-24,"INACTIVE"
318,"3005448611","WS500317A","PG_B4",2017-12-24,"ACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-12-24,"ACTIVE"
1763,"3004479332","WS500045A","PG_B1",2017-12-24,"ACTIVE"
517,"3100160007","WS500516A","PG_B5",2017-12-24,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-12-24,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-12-24,"ACTIVE"
23,"3004479897","WS500023A","PG_B1",2017-12-24,"INACTIVE"
219,"3100250146","WS500218A","PG_B3",2017-12-24,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-12-24,"ACTIVE"
272,"3100249994","WS500271A","PG_B3",2017-12-24,"ACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-12-24,"INACTIVE"
2435,"3004479975","WS500047A","PG_B1",2017-12-24,"ACTIVE"
493,"3100159995","WS500492A","PG_B5",2017-12-24,"ACTIVE"
1805,"3005448751","WS500337A","PG_B4",2017-12-24,"ACTIVE"
1807,"3004478755","WS500037A","PG_B1",2017-12-24,"INACTIVE"
449,"3100159703","WS500448A","PG_B5",2017-12-24,"ACTIVE"
439,"3100159563","WS500438A","PG_B5",2017-12-24,"ACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-12-24,"INACTIVE"
177,"3004521221","WS500177A","PG_B2",2017-12-24,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-12-24,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-12-24,"INACTIVE"
292,"3100250242","WS500291A","PG_B3",2017-12-24,"INACTIVE"
292,"3100250242","WS500537A","PG_B3",2017-12-24,"INACTIVE"
34,"3004479661","WS500034A","PG_B1",2017-12-24,"ACTIVE"
57,"3004479375","WS500057A","PG_B1",2017-12-24,"INACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-12-24,"ACTIVE"
394,"3005448535","WS500393A","PG_B4",2017-12-24,"INACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-12-24,"ACTIVE"
1811,"3004478908","WS500008A","PG_B1",2017-12-24,"INACTIVE"
2401,"3100159735","WS500512A","PG_B5",2017-12-24,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-12-24,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-12-24,"INACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-12-17,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-12-17,"INACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-12-17,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2017-12-17,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-12-17,"ACTIVE"
194,"3100250074","WS500193A","PG_B3",2017-12-17,"INACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-12-17,"ACTIVE"
517,"3100160007","WS500516A","PG_B5",2017-12-17,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-12-17,"ACTIVE"
113,"3004521613","WS500113A","PG_B2",2017-12-17,"ACTIVE"
1800,"3004520929","WS500170A","PG_B2",2017-12-17,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2017-12-17,"INACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-12-17,"ACTIVE"
23,"3004479897","WS500023A","PG_B1",2017-12-17,"INACTIVE"
219,"3100250146","WS500218A","PG_B3",2017-12-17,"ACTIVE"
55,"3004478795","WS500055A","PG_B1",2017-12-17,"ACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-12-17,"INACTIVE"
2435,"3004479975","WS500047A","PG_B1",2017-12-17,"ACTIVE"
1807,"3004478755","WS500037A","PG_B1",2017-12-17,"INACTIVE"
528,"3100159675","WS500527A","PG_B5",2017-12-17,"INACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-12-17,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-12-17,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-12-17,"INACTIVE"
169,"3004522284","WS500169A","PG_B2",2017-12-17,"INACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-12-17,"ACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-12-17,"ACTIVE"
477,"3100159987","WS500476A","PG_B5",2017-12-17,"INACTIVE"
552,"3005448691","WS500342A","PG_B4",2017-12-17,"INACTIVE"
1811,"3004478908","WS500008A","PG_B1",2017-12-17,"INACTIVE"
2401,"3100159735","WS500512A","PG_B5",2017-12-17,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-12-17,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-12-17,"INACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-12-10,"ACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-12-10,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2017-12-10,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-12-10,"ACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-12-10,"ACTIVE"
517,"3100160007","WS500516A","PG_B5",2017-12-10,"ACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-12-10,"ACTIVE"
1771,"3004522014","WS500144A","PG_B2",2017-12-10,"INACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-12-10,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-12-10,"ACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-12-10,"INACTIVE"
1805,"3005448751","WS500337A","PG_B4",2017-12-10,"ACTIVE"
483,"3100159855","WS500482A","PG_B5",2017-12-10,"ACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-12-10,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-12-10,"ACTIVE"
116,"3004520760","WS500116A","PG_B2",2017-12-10,"INACTIVE"
551,"3005448495","WS500333A","PG_B4",2017-12-10,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-12-10,"ACTIVE"
350,"3005448759","WS500349A","PG_B4",2017-12-10,"INACTIVE"
2400,"3100159623","WS500423A","PG_B5",2017-12-10,"INACTIVE"
2405,"3004521247","WS500096A","PG_B2",2017-12-10,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-12-03,"ACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-12-03,"ACTIVE"
224,"3100249970","WS500223A","PG_B3",2017-12-03,"ACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-12-03,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2017-12-03,"INACTIVE"
29,"3004479917","WS500029A","PG_B1",2017-12-03,"ACTIVE"
23,"3004479897","WS500023A","PG_B1",2017-12-03,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-12-03,"INACTIVE"
76,"3004479799","WS500076A","PG_B1",2017-12-03,"ACTIVE"
2435,"3004479975","WS500047A","PG_B1",2017-12-03,"ACTIVE"
190,"3100250310","WS500189A","PG_B3",2017-12-03,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-12-03,"ACTIVE"
551,"3005448495","WS500333A","PG_B4",2017-12-03,"ACTIVE"
242,"3100250098","WS500241A","PG_B3",2017-12-03,"INACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-12-03,"ACTIVE"
350,"3005448759","WS500349A","PG_B4",2017-12-03,"INACTIVE"
494,"3100159527","WS500493A","PG_B5",2017-12-03,"INACTIVE"
456,"3100159639","WS500455A","PG_B5",2017-11-26,"ACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-11-26,"ACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-11-26,"INACTIVE"
2453,"3100159555","WS500422A","PG_B5",2017-11-26,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-11-26,"ACTIVE"
23,"3004479897","WS500023A","PG_B1",2017-11-26,"INACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-11-26,"ACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-11-26,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-11-26,"INACTIVE"
275,"3100250174","WS500274A","PG_B3",2017-11-26,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-11-26,"ACTIVE"
57,"3004479375","WS500057A","PG_B1",2017-11-26,"INACTIVE"
551,"3005448495","WS500333A","PG_B4",2017-11-26,"ACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-11-26,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-11-26,"ACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-11-26,"ACTIVE"
494,"3100159527","WS500493A","PG_B5",2017-11-26,"INACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-11-19,"ACTIVE"
117,"3004521061","WS500117A","PG_B2",2017-11-19,"INACTIVE"
1808,"3100159887","WS500411A","PG_B5",2017-11-19,"INACTIVE"
1809,"3100159883","WS500403A","PG_B5",2017-11-19,"INACTIVE"
2453,"3100159555","WS500422A","PG_B5",2017-11-19,"ACTIVE"
301,"3100250306","WS500300A","PG_B3",2017-11-19,"INACTIVE"
198,"3100250314","WS500197A","PG_B3",2017-11-19,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-11-19,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-11-19,"ACTIVE"
55,"3004478795","WS500055A","PG_B1",2017-11-19,"ACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-11-19,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-11-19,"INACTIVE"
2435,"3004479975","WS500047A","PG_B1",2017-11-19,"ACTIVE"
296,"3100250006","WS500295A","PG_B3",2017-11-19,"ACTIVE"
240,"3100249978","WS500239A","PG_B3",2017-11-19,"INACTIVE"
212,"3100250202","WS500211A","PG_B3",2017-11-19,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-11-19,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-11-19,"ACTIVE"
462,"3100159511","WS500461A","PG_B5",2017-11-19,"ACTIVE"
538,"3004479882","WS500017A","PG_B1",2017-11-19,"INACTIVE"
2437,"3100159867","WS500506A","PG_B5",2017-11-12,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-11-12,"INACTIVE"
125,"3004521658","WS500125A","PG_B2",2017-11-12,"INACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-11-12,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-11-12,"ACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-11-12,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-11-12,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-11-12,"ACTIVE"
15,"3004479207","WS500015A","PG_B1",2017-11-12,"ACTIVE"
296,"3100250006","WS500295A","PG_B3",2017-11-12,"ACTIVE"
551,"3005448495","WS500333A","PG_B4",2017-11-12,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-11-12,"ACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-11-12,"ACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-11-05,"INACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-11-05,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-11-05,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-11-05,"ACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-11-05,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-11-05,"INACTIVE"
396,"3005448663","WS500395A","PG_B4",2017-11-05,"INACTIVE"
1764,"3005448775","WS500373A","PG_B4",2017-11-05,"INACTIVE"
88,"3004479831","WS500088A","PG_B1",2017-11-05,"ACTIVE"
15,"3004479207","WS500015A","PG_B1",2017-11-05,"ACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-11-05,"ACTIVE"
2471,"3005448567","WS500346A","PG_B4",2017-10-29,"INACTIVE"
249,"3100250042","WS500248A","PG_B3",2017-10-29,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-10-29,"INACTIVE"
433,"3100159695","WS500432A","PG_B5",2017-10-29,"ACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-10-29,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-10-29,"INACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-10-29,"ACTIVE"
333,"3005448431","WS500332A","PG_B4",2017-10-29,"ACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-10-29,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-10-29,"INACTIVE"
133,"3004522204","WS500133A","PG_B2",2017-10-29,"ACTIVE"
493,"3100159995","WS500492A","PG_B5",2017-10-29,"ACTIVE"
1764,"3005448775","WS500373A","PG_B4",2017-10-29,"INACTIVE"
15,"3004479207","WS500015A","PG_B1",2017-10-29,"ACTIVE"
285,"3100250298","WS500284A","PG_B3",2017-10-29,"INACTIVE"
34,"3004479661","WS500034A","PG_B1",2017-10-29,"ACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-10-29,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-10-29,"ACTIVE"
533,"3100160015","WS500532A","PG_B5",2017-10-29,"ACTIVE"
522,"3100159807","WS500521A","PG_B5",2017-10-29,"ACTIVE"
2404,"3005448719","WS500384A","PG_B4",2017-10-29,"INACTIVE"
2417,"3004479109","WS500074A","PG_B1",2017-10-29,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-10-29,"INACTIVE"
2466,"3005448783","WS500385A","PG_B4",2017-10-22,"INACTIVE"
1801,"3100250018","WS500200A","PG_B3",2017-10-22,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-10-22,"INACTIVE"
2453,"3100159555","WS500422A","PG_B5",2017-10-22,"ACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-10-22,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-10-22,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-10-22,"ACTIVE"
266,"3100250110","WS500265A","PG_B3",2017-10-22,"INACTIVE"
226,"3100250090","WS500225A","PG_B3",2017-10-22,"INACTIVE"
127,"3004522190","WS500127A","PG_B2",2017-10-22,"INACTIVE"
133,"3004522204","WS500133A","PG_B2",2017-10-22,"ACTIVE"
397,"3005448727","WS500396A","PG_B4",2017-10-22,"INACTIVE"
1764,"3005448775","WS500373A","PG_B4",2017-10-22,"INACTIVE"
358,"3005448511","WS500357A","PG_B4",2017-10-22,"ACTIVE"
15,"3004479207","WS500015A","PG_B1",2017-10-22,"ACTIVE"
285,"3100250298","WS500284A","PG_B3",2017-10-22,"INACTIVE"
34,"3004479661","WS500034A","PG_B1",2017-10-22,"ACTIVE"
89,"3004480101","WS500089A","PG_B1",2017-10-22,"INACTIVE"
46,"3004479721","WS500046A","PG_B1",2017-10-22,"ACTIVE"
260,"3100250226","WS500259A","PG_B3",2017-10-22,"ACTIVE"
155,"3004521729","WS500155A","PG_B2",2017-10-22,"ACTIVE"
313,"3005448671","WS500312A","PG_B4",2017-10-22,"INACTIVE"
538,"3004479882","WS500017A","PG_B1",2017-10-22,"INACTIVE"
2417,"3004479109","WS500074A","PG_B1",2017-10-22,"INACTIVE"
2431,"3004522151","WS500109A","PG_B2",2017-10-22,"INACTIVE"
185,"3100250010","WS500184A","PG_B3",2017-10-15,"ACTIVE"
2452,"3004522310","WS500181A","PG_B2",2017-10-15,"INACTIVE"
454,"3100159507","WS500453A","PG_B5",2017-10-15,"ACTIVE"
134,"3004520810","WS500134A","PG_B2",2017-10-15,"ACTIVE"
547,"3005448715","WS500378A","PG_B4",2017-10-15,"ACTIVE"
339,"3005448435","WS500338A","PG_B4",2017-10-15,"ACTIVE"
1792,"3004522229","WS500145A","PG_B2",2017-10-15,"ACTIVE"
