"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","floor","month.end","MonthlyConsumption","NetConsumption"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2017-09-30",12689,"16827"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2017-10-31",12094,"82847"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2017-11-30",13077,"26295"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2017-12-31",9880,"21198"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-01-31",15730,"20819"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-02-28",12703,"18660"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-03-31",15213,"35205"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-04-30",14359,"16605"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-05-31",13391,"27294"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-06-30",15371,"18710"
"Punggol","PG_B1","3004478999","008920954040","WS500038A","SUB","Indirect","#08","2018-07-31",17170,"23558"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2017-08-31",20564,"31682"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2017-09-30",29108,"16827"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2017-10-31",30180,"82847"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2017-11-30",26248,"26295"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2017-12-31",22251,"21198"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-01-31",22508,"20819"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-02-28",17364,"18660"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-03-31",18135,"35205"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-04-30",19496,"16605"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-05-31",22620,"27294"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-06-30",22667,"18710"
"Punggol","PG_B1","3004479020","008901654379","WS500044A","SUB","Indirect","#09","2018-07-31",22701,"23558"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2017-08-31",11647,"31682"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2017-09-30",20733,"16827"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2017-10-31",21343,"82847"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2017-11-30",18986,"26295"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2017-12-31",22811,"21198"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-01-31",21836,"20819"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-02-28",21051,"18660"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-03-31",20298,"35205"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-04-30",16458,"16605"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-05-31",17563,"27294"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-06-30",16837,"18710"
"Punggol","PG_B1","3004479045","008930614675","WS500050A","SUB","Indirect","#10","2018-07-31",16831,"23558"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2017-08-31",13728,"31682"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2017-09-30",20799,"16827"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2017-10-31",22766,"82847"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2017-11-30",22168,"26295"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2017-12-31",21607,"21198"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-01-31",20790,"20819"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-02-28",19076,"18660"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-03-31",22127,"35205"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-04-30",18655,"16605"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-05-31",20407,"27294"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-06-30",20655,"18710"
"Punggol","PG_B1","3004479059","008913721976","WS500056A","SUB","Indirect","#11","2018-07-31",20083,"23558"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2017-08-31",20463,"31682"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2017-09-30",30373,"16827"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2017-10-31",28175,"82847"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2017-11-30",26508,"26295"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2017-12-31",30818,"21198"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-01-31",30675,"20819"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-02-28",28448,"18660"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-03-31",32320,"35205"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-04-30",29063,"16605"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-05-31",29857,"27294"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-06-30",26236,"18710"
"Punggol","PG_B1","3004479068","008901630692","WS500062A","SUB","Indirect","#12","2018-07-31",31058,"23558"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2017-08-31",18816,"31682"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2017-09-30",32072,"16827"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2017-10-31",29441,"82847"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2017-11-30",27883,"26295"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2017-12-31",33129,"21198"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-01-31",30341,"20819"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-02-28",30671,"18660"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-03-31",28609,"35205"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-04-30",26784,"16605"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-05-31",33043,"27294"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-06-30",28712,"18710"
"Punggol","PG_B1","3004479091","008901746704","WS500068A","SUB","Indirect","#13","2018-07-31",31550,"23558"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2017-08-31",9818,"31682"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2017-09-30",14520,"16827"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2017-10-31",26709,"82847"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2017-11-30",21650,"26295"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2017-12-31",18110,"21198"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-01-31",20487,"20819"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-02-28",15965,"18660"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-03-31",15952,"35205"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-04-30",13142,"16605"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-05-31",10521,"27294"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-06-30",13483,"18710"
"Punggol","PG_B1","3004479109","008936995748","WS500074A","SUB","Indirect","#14","2018-07-31",15755,"23558"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2017-08-31",6723,"31682"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2017-09-30",8678,"16827"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2017-10-31",8812,"82847"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2017-11-30",8961,"26295"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2017-12-31",7868,"21198"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-01-31",9475,"20819"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-02-28",8220,"18660"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-03-31",9555,"35205"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-04-30",9333,"16605"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-05-31",9665,"27294"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-06-30",10316,"18710"
"Punggol","PG_B1","3004479139","008918924252","WS500080A","SUB","Indirect","#15","2018-07-31",7730,"23558"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2017-08-31",24770,"31682"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2017-09-30",43142,"16827"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2017-10-31",38573,"82847"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2017-11-30",42661,"26295"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2017-12-31",46231,"21198"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-01-31",43383,"20819"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-02-28",48609,"18660"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-03-31",44727,"35205"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-04-30",39573,"16605"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-05-31",47712,"27294"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-06-30",39221,"18710"
"Punggol","PG_B1","3004479149","008901624695","WS500086A","SUB","Indirect","#16","2018-07-31",109399,"23558"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2017-08-31",7711,"8090"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2017-09-30",9901,"22262"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2017-10-31",10565,"11491"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2017-11-30",11135,"11062"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2017-12-31",8606,"47447"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-01-31",13234,"7690"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-02-28",12944,"8221"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-03-31",13528,"9676"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-04-30",14151,"4902"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-05-31",13724,"12224"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-06-30",13469,"10636"
"Punggol","PG_B1","3004479171","008904363259","WS500003A","SUB","Direct","#02","2018-07-31",14202,"25130"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2017-08-31",7773,"8090"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2017-09-30",11073,"22262"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2017-10-31",9030,"11491"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2017-11-30",6082,"11062"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2017-12-31",2233,"47447"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-01-31",3884,"7690"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-02-28",4807,"8221"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-03-31",9141,"9676"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-04-30",9568,"4902"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-05-31",15042,"12224"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-06-30",10587,"10636"
"Punggol","PG_B1","3004479193","008934028815","WS500009A","SUB","Direct","#03","2018-07-31",8735,"25130"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2017-08-31",4127,"8090"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2017-09-30",5204,"22262"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2017-10-31",8456,"11491"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2017-11-30",8287,"11062"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2017-12-31",5486,"47447"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-01-31",5799,"7690"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-02-28",4935,"8221"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-03-31",3946,"9676"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-04-30",5216,"4902"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-05-31",5506,"12224"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-06-30",5158,"10636"
"Punggol","PG_B1","3004479207","008913899608","WS500015A","SUB","Direct","#04","2018-07-31",5555,"25130"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2017-08-31",2772,"31682"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2017-09-30",6002,"16827"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2017-10-31",3971,"82847"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2017-11-30",4527,"26295"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2017-12-31",4107,"21198"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-01-31",3881,"20819"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-02-28",3631,"18660"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-03-31",4176,"35205"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-04-30",4518,"16605"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-05-31",4076,"27294"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-06-30",4435,"18710"
"Punggol","PG_B1","3004479244","008902404295","WS500021A","SUB","Indirect","#05","2018-07-31",4803,"23558"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2017-08-31",11036,"31682"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2017-09-30",16992,"16827"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2017-10-31",16911,"82847"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2017-11-30",15014,"26295"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2017-12-31",12998,"21198"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2018-01-31",15494,"20819"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2018-02-28",15206,"18660"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2018-03-31",18618,"35205"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2018-04-30",14078,"16605"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2018-05-31",14742,"27294"
"Punggol","PG_B1","3004479266","008902315269","WS500027A","SUB","Indirect","#06","2018-06-30",15527,"18710"
